cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;pais;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd_1;telefone_1;ddd_2;telefone_2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
51629381;0001;03;1;CRDM;02;20230731;00;;;2023-07-31;4120400;0810006,3600602,3811400,4213800,4222701,4313400,4329104,4923002,4924800,7711000,7732201,8129000,8130300;RUA;DA PAZ;53;;TEREZOPOLIS;48018080;BA;3313;75;98959193;12;97549072;;;PAULOFLIX123@GMAIL.COM;;
51761608;0001;70;1;CONDOMINIO BECH OASIS PARK;02;20230810;00;;;2023-08-10;4120400;4399101,6810201,8111700;ESTRADA;VELHA PARA CANDIBA;SN;      KM 2 5;ZONA RURAL;46380000;BA;3431;77;98079166;77;34519422;77;34519422;CONTEFCONT@GMAIL.COM;;
51832579;0001;90;1;ERICO RIOS ARQUITETURA E ENGENHARIA;02;20230816;00;;;2023-08-16;4120400;4311801,4321500,4330401,4330404,4330405,7111100,7112000,7119703,7410202;RUA;PEDRO FERREIRA DA SILVA;02;CASA;MADUREIRA;48730000;BA;3467;71;91479431;;;;;ER.ARQ.ENG@GMAIL.COM;;
51529293;0001;30;1;MEGAX;02;20230724;00;;;2023-07-24;4120400;4399101,7731400,7732201,8211300;RUA;DUDU COITE;177;;JARDIM OURO BRANCO;47802213;BA;3363;77;98018571;;;;;MAGAX.CONSTRUTORA@GMAIL.COM;;
51973189;0001;30;1;SAFFRA;02;20230828;00;;;2023-08-28;4120400;3811400,3812200,4211101,4213800,4313400,4321500,4923002,7112000,7711000,7732201,8121400;AVENIDA;ANTONIO JOSE DOS SANTOS;11;;LOTEAMENTO 02 DE ABRIL;46880000;BA;3595;75;88374107;;;;;MARCIOOLIVEIRA221@HOTMAIL.COM;;
51983705;0001;07;1;;02;20230828;00;;;2023-08-28;4120400;4213800,4299501,4311801,4321500,4399103,8130300;RUA;MATO GROSSO;188;      TERREO;DE FATIMA;45836000;BA;3613;73;32945202;;;;;CLIENTESABERTURA@GMAIL.COM;;
52034258;0001;02;1;;02;20230831;00;;;2023-08-31;4110700;4120400;AVENIDA;LUIS VIANA FILHO;013223;EDIF  HANGAR 02           SALA  810;SAO CRISTOVAO;41500300;BA;3849;71;93377999;;;;;CONTATOS3ENG@GMAIL.COM;;
52063234;0001;81;1;INCORPORADORA BEIRA DA PRAIA;02;20230904;00;;;2023-09-04;4110700;;AVENIDA;BAHIA;949;BLOCO 3;ALTO DO MUNDAI - SEDE;45810000;BA;3807;73;88050835;;;;;FERNANDOFARIAR2@GMAIL.COM;;
52074493;0001;08;1;;02;20230905;00;;;2023-09-05;4120400;4321500,4322302,4330404;RUA;BARAO DO RIO BRANCO 253;253;;CENTRO;45345000;BA;3653;73;81845831;;;;;WELTONCONTATO@GMAIL.COM;;
52165943;0001;78;1;INCORPORADORA MORADA;02;20230913;00;;;2023-09-13;4110700;4120400;RUA;DR. HELIO BRITO;S/N;QUADRA14                  LOTE  17;OUTEIRO DA GLORIA - SEDE;45810000;BA;3807;73;91501073;;;;;INCORPORADORAMORADA.BA@GMAIL.COM;;
52256201;0001;58;1;SM P S CONSTRUTORA;02;20230920;00;;;2023-09-20;4120400;4321500,4322301,4330404,4330499,4399103,4399199,7112000;AVENIDA;BEIRA MAR;1920;;ITAPERAPUAN - SEDE;45810000;BA;3807;73;99437954;;;;;MARCO.GARCABRANCA123@GMAIL.COM;;
52279265;0001;74;1;CANTO DO MAR 38 SPE LTDA;02;20230922;00;;;2023-09-22;4110700;4120400,6810201;RUA;ARTHUR DE AZEVEDO MACHADO;001459;SALA  604;STIEP;41770790;BA;3849;71;34442307;;;;;DEISE.SOUZAS@HOTMAIL.COM;;
52488404;0001;70;1;BARUK CONSTRUCAO EMPREENDIMENTOS E COMERCIO;02;20231010;00;;;2023-10-10;4120400;0161099,0810006,0810099,1622601,2330304,2511000,4110700,4299599,4313400,4321500,4322301,4399101,4399104,4679699,4744099,6810203,7112000,7732201,7732202;RUA;ROLDAO ALVES BRASIL;240;;TOMBA;44092372;BA;3515;75;81177777;;;;;BARUKEMPREENDIMENTOSCONTRUCAO@GMAIL.COM;;
52640785;0001;60;1;GM BAHIA;02;20231024;00;;;2023-10-24;4120400;4211102,4213800,4222701,4313400,4321500,4322301,4329103,4330404,4330499,4391600,4399101,4399103,7820500;AVENIDA;RUI BARBOSA;148;EDIF  REAL                SALA  202;CENTRO;43700000;BA;3913;71;96453402;;;;;ABRAAO.BONFIM2022@GMAIL.COM;;
52728935;0001;92;1;FARIAS EMPREENDIMENTOS;02;20231031;00;;;2023-10-31;4120400;4213800,4744004,4744099,7112000;RUA;MARINHA LOBO;123;SALA  B;SANTA TEREZA - SEDE;46114236;BA;3391;77;91161915;;;;;BEATRIZDM1@OUTLOOK.COM;;
52730185;0001;93;1;;02;20231031;00;;;2023-10-31;4110700;4120400;AVENIDA;LUIS VIANA FILHO;013223;EDIF  HANGAR              SALA  506 TORRE 06;SAO CRISTOVAO;41500300;BA;3849;71;91476574;;;;;MARINO@ACREDITTA.COM.BR;;
52735166;0001;50;1;RC;02;20231031;00;;;2023-10-31;4120400;2330305,3811400,4211101,4213800,4221901,4222701,4292801,4311801,4311802,4313400,4319300,4321500,4322301,4330401,4330404,4391600,4399101,4399102,4924800,7112000,7711000,7732201,7810800;RUA;VICENCIA SANTOS;242;;ALTO BUENOS AIRES;46400000;BA;3403;77;99056610;;;;;ELIENAIJR@GMAIL.COM;;
52756100;0001;46;1;CONSTRUTORA FREITAS;02;20231101;00;;;2023-11-01;4120400;2330302,4313400,4321500,4399101,4399103,8219999;RUA;DO AREIAL;206;;SAO CRISTOVAO;44440814;BA;3873;73;81951458;;;;;MATHEUS10345698@GMAIL.COM;;
52768309;0001;20;1;LCBR ENGTEC;02;20231103;00;;;2023-11-03;4120400;6201501,6204000,6209100,7112000;RUA;ARTHUR DE AZEVEDO MACHADO;001459;SALA  409;STIEP;41770790;BA;3849;71;32314049;;;;;LZCSILVA1111@GMAIL.COM;;
52804116;0001;87;1;MASX -CONSTRUTORA;02;20231107;00;;;2023-11-07;4120400;4110700;AVENIDA;ANTONIO ALVES DE ARAUJO;258;;ALTO SANTANA;47700000;BA;3865;77;81174931;;;;;MOVEIS.CIA.SANTANA@HOTMAIL.COM;;
52954082;0001;07;1;JJ CONSTRUCOES;02;20231121;00;;;2023-11-21;4120400;4399199;RUA;DELY VIEIRA SILVA;621;"LETRA B;QUADRA J;LOTE 14";FELICIA;45055605;BA;3965;77;34256608;;;;;FISCAL@ADAPCONTABILIDADE.COM.BR;;
52975441;0001;02;1;;02;20231123;00;;;2023-11-23;4110700;4120400,6810201;AVENIDA;ANTONIO CARLOS MAGALHAES;003259;EDIF  C. E. A. LEIRO      SALA  705;BROTAS;40280000;BA;3849;71;33585019;;;;;FINANCEIRO@FRANISA.COM.BR;;
52976231;0001;39;1;ME CONSTRUCAO;02;20231123;00;;;2023-11-23;4120400;1622699,4212000,4399103,4742300,4744099;RUA;RENERO BISPO;6;;CENTRO;45960000;BA;3723;73;98317199;;;;;CONTCRUZ08@HOTMAIL.COM;;
52977936;0001;70;1;MILENIUM CONSTRUCOES E REFORMAS;02;20231123;00;;;2023-11-23;4120400;4321500,4322301,4330403,4330404,4330499;FAZENDA;PALMEIRA;20;LETRA I;POVOADO CAFEZAL;45120000;BA;3357;77;81330328;;;;;CONT.SHEKINAH@HOTMAIL.COM;;
53030892;0001;30;1;MJ CONSTRUTORA;02;20231128;00;;105;2023-11-28;4120400;4313400,4391600,4399101,4399104,4930201,4930202,7112000,7711000,7732201;RUA;RUBENS DE OLIVEIRA SANTOS;221;;LAURO PASSOS;44380000;BA;3495;75;99197945;;;;;CONSTRUTORA.MJ@OUTLOOK.COM;;
53160715;0001;78;1;MONTREAL INCORPORACOES;02;20231211;00;;;2023-12-11;4110700;1813001,4329101,6810202,6822600,7312200;RUA;JOSE PETITINGA;05 A;;SANTO ANTONIO;48903010;BA;3669;74;88087922;;;;;CARVALHO.CONTA@HOTMAIL.COM;;
53197624;0001;07;1;;02;20231214;00;;105;2023-12-14;4110700;4120400;RUA;D;SN;;PRIMAVERA;45012500;BA;3965;82;91319899;0000;00000000;;;ADM-SE@CONSTRUCENTERCONSTRUTORA.COM.BR;;
53200883;0001;40;1;V.A.R ENGENHARIA;02;20231214;00;;;2023-12-14;4120400;4211101,4212000,4213800,4221901,4221902,4222701,4222702,4292801,4299501,4311801,4311802,4313400,4321500,4322301,4330404,4391600,4399101,4399102,4399103,4399104,4399105,4744099,7111100,7112000,7711000,7719599,7732201,8121400;RUA;ANTONIO REGIS;329;;CENTRO;47240000;BA;3789;74;99437593;;;;;VAR.ENGENHARIACIVIL@GMAIL.COM;;
53213859;0001;45;1;MM EMPREENDIMENTOS & CONSULTORIA IMOBILIARIA;02;20231215;00;;;2023-12-15;4110700;6821801;AVENIDA;LUIS VIANA FILHO;001773;EDIF  EMP.P.SHOPPING      SALA  50;SABOEIRO;41180000;BA;3849;71;32318071;;;71;32318071;TRIBUTOS@HOLDINGCONTABILIDADE.COM.BR;;
53290598;0001;67;1;DELTA SERVICE;02;20231222;00;;105;2023-12-22;4120400;4213800,4222701,4321500,4322301,4322302,4330499,4391600,4399101,4399103,7711000,7719599,7733100,7739099,8020001,8111700,8121400,8130300,8211300,8219999,8230001,9001902,9001999;RUA;LEONARDO R DA SILVA;248;EDIF  INFINIT EMPRESARIAL SALA  316;PITANGUEIRAS;42701420;BA;3685;71;83441675;0000;00000000;;;ADM.DELTASERVICE@GMAIL.COM;;
53299812;0001;46;1;OHANA CONSTRUCOES;02;20231226;00;;;2023-12-26;4120400;3811400,4213800,4311801,4311802,4313400,4321500,4322301,4322302,4330499,4391600,4399103,6810201,7119703,7732201,7732202,8130300;LOTEAMENTO;ANA AZEVEDO;82;TERREOSALA A;CENTRO;44245000;BA;3469;75;82735197;;;75;82735197;NFQCONSTRUCOES@GMAIL.COM;;
53327562;0001;00;1;PHG CONSTRUTORA;02;20231229;00;;;2023-12-29;4120400;4213800,4311802,4321500,4322301,4330404,4399103,6810201;ALAMEDA;RUI BARBOSA;6;LETRA A;CENTRO;45700000;BA;3629;77;91571222;;;;;CONTAD.EMPRESAS@GMAIL.COM;;
53355925;0001;11;1;;02;20240103;00;;;2024-01-03;4110700;2539001,3701100,3811400,4120400,4211101,4211102,4213800,4221901,4222701,4292801,4313400,4322301,4391600,4399102,7112000,7119701,7119703,7732201,7732202;RUA;DOUTOR COSTA PINTO;123;;CENTRO;48970000;BA;3901;74;81501437;;;;;EDILENECONSIG@GMAIL.COM;;
53509336;0001;40;1;VMS SOLUCOES EM ENGENHARIA;02;20240115;00;;;2024-01-15;4120400;3314710,3811400,3812200,4211101,4213800,4221903,4299599,4313400,4321500,4322301,4322302,4329103,4330404,4330499,4399101,4399102,6810201,7112000,7711000,7739099,8121400,8129000,8130300;RUA;L;143;;INOCOOP;44380000;BA;3495;71;88661798;;;;;IMPACTOCONTABILIDADE1@HOTMAIL.COM;;
53542959;0001;15;1;;02;20240117;00;;;2024-01-17;4120400;4299501;AVENIDA;MARIA QUITERIA;524;      PARTE II            SALA  03;BRASILIA;44088000;BA;3515;75;33229999;;;;;CRISTINA.PEREIRA@LMARQUEZZO.COM.BR;;
53559145;0001;93;1;INCORPORADORA SOLARIS PRAIA DO FLAMENGO;02;20240118;00;;;2024-01-18;4120400;4110700,7112000;AVENIDA;ANTONIO CARLOS MAGALHAES;003259;      EDIF CENTRO EMP.          AURELIO LEIRO SALA        908;BROTAS;40280000;BA;3849;71;99779937;;;;;DIRETORIA@VALORESCONTABEIS.COM.BR;;
53598670;0001;18;1;URBANIZA ENGENHARIA;02;20240122;00;;;2024-01-22;4120400;3600602,3702900,4211101,4212000,4213800,4221903,4299501,4311802,4313400,4330404,4330499,4391600,4399105,7111100,7112000,7319099,7711000,7731400,7732201,7732202,7733100,8129000,8130300,8211300,8219999;AVENIDA;PRESIDENTE CASTELO BRANCO;303;      A;CAEIRA;44700000;BA;3651;74;99499287;;;;;ENGMEVANGELISTA@GMAIL.COM;;
53689734;0001;96;1;RGS REFORMAS, PINTURAS E CONSTRUCAO;02;20240129;00;;;2024-01-29;4120400;4213800,4222701,4292801,4299501,4299599,4311801,4311802,4313400,4321500,4322301,4322303,4330404,4330405,4391600,4399102,7732202;RUA;IRMA DULCE;213;;CASINHAS;48760000;BA;3341;11;87542247;;;;;GOESSILA007@GMAIL.COM;;
53757323;0001;90;1;CONSTRUTORA MARQUES COELHO LTDA;02;20240201;00;;;2024-02-01;4110700;4120400,4213800,4222701,4292801,4299599,4313400,4321500,4322301,4322302,4322303,4330404,4330405,4391600,4399103,4742300,4923002,6810201,6810203,6822600,7111100,7112000,7119701,7119703,7119799,7732201,7810800,8111700,8130300;AVENIDA;3 AVENIDA BOA VISTA;968;LOJA  04;BOA VISTA;45026445;BA;3965;77;98082015;;;;;ANDREA@X4CONTABILIDADE.COM.BR;;
53762948;0001;40;1;;02;20240201;00;;;2024-02-01;4110700;4120400,6810201;RUA;ARTHUR DE AZEVEDO MACHADO;001459;      EDIF INTERNACIONAL        TRADE CENTER SALA         2701 A 2707;STIEP;41770790;BA;3849;81;30870000;;;;;NF.SERVICO@MOURADUBEUX.COM.BR;;
53770096;0001;33;1;ROCHA CONSTRUCAO;02;20240202;00;;;2024-02-02;4120400;4213800,4321500,4322301,4322303,4330404,4923002,7732201,7732202;RUA;PEDRO SIMOES GOMES;346;;CENTRO;44190000;BA;3875;75;83071496;;;;;CARLINHOSROCHA696@GAMIL.COM;;
53778813;0001;73;1;CANTO DA SERRA;02;20240202;00;;;2024-02-02;4120400;;RUA;CHAMEGO 13 A;13;CASA  13A;ZONA RURAL;46930000;BA;3771;71;32359694;;;;;AMPAROSOLUCOESCONTABEIS@GMAIL.COM;;
41945756;0002;71;2;VERSO RESIDENCE;02;20231019;00;;;2023-10-19;4110700;;RUA;HORMINDO BARROS;S/N;LOTE  3B-3A;CANDEIAS;45029094;BA;3965;77;30251200;;;;;CONTABILIDADE@VCACONSTRUTORA.COM.BR;;
53814602;0001;49;1;WSN EMPREENDIMENTOS E SERVICOS;02;20240206;00;;;2024-02-06;4120400;0161002,3701100,3811400,3812200,3821100,4211101,4211102,4213800,4221901,4221903,4222701,4291000,4292801,4299501,4311801,4311802,4313400,4321500,4322301,4322302,4322303,4329101,4329103,4329104,4330401,4330402,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399104,4399105,4744099,4923002,4924800,4929901,4930201,4930203,4930204,5223100,5620102,7111100,7112000,7119701,7119704,7490105,7711000,7721700,7729202,7731400,7732201,7732202,7739003,8122200,8129000,8130300,8230001,8599604,9001902,9001906,9319101;RUA;ALEXANDRE FLEMING;48;EDIF  VILLA LOBOS         APT   1501                SALA  1;GOES CALMON;45605370;BA;3597;73;81061156;;;;;WNUNES1507@GMAIL.COM;;
11118636;0002;30;2;;02;20231215;00;;;2023-12-15;4110700;;ALAMEDA;DOS COQUEIROS;SN;;IMBASSAI;48289000;BA;3721;71;33112312;;;;;LUCAS.JNSENGENHARIA@GMAIL.COM;;
53839417;0001;09;1;;02;20240207;00;;;2024-02-07;4110700;;RUA;SUL;SN;LOTE  04                  QUADRAE;D´VILLE - SEDE;45810000;BA;3807;81;81212938;;;;;JESSICAFAUSTINO_CONTABIL@OUTLOOK.COM;;
53913355;0001;38;1;FA MANUTENCAO;02;20240215;00;;;2024-02-15;4120400;2539001,2832100,2833000,3314711,3314712,3314717,4321500,4330404,4399103,4520001,4520003,4520005,4530703,7731400,7739099;AVENIDA;CAPIXABA;400;SALA  01;ROSA NETO;45823226;BA;3117;73;99589469;;;;;SCARAMUSSASERVICOS@GMAIL.COM;;
16202491;0058;29;2;NOVO PARAISO MAIS VIVER;02;20231226;00;;;2023-12-26;4110700;;RUA;JOSAFA DO MONTE;S/N;;MANGALO;48002096;BA;3313;79;21055800;;;;;TATIANA.SANTOS@JOTANUNES.COM;;
40332925;0002;35;2;PONTA DO BOSQUE;02;20231031;00;;;2023-10-31;4110700;;AVENIDA;ALIOMAR BALEEIRO;14;;GRANJAS RURAIS PRESIDENTE VARGAS;41230150;BA;3849;71;33342881;;;;;PRIME@PRIMECONTABIL.COM;;
54140671;0001;87;1;HILDA CONSTRUCAO;02;20240301;00;;;2024-03-01;4120400;2539001,4213800,4222701,4222702,4313400,4319300,4321500,4329104,4330404,4330499,4391600,7112000;RUA;DA OLARIA;78;      ESCRITORIO;CENTRO;48475000;BA;3631;75;91913399;79;98445159;;;JOSEADILSON150150@GMAIL.COM;;
54150838;0001;90;1;;02;20240301;00;;;2024-03-01;4110700;;FAZENDA;RIACHO FUNDO;01;;UMBURANAS;44600000;BA;3581;75;99610999;;;;;DIRETORIA@MARIOASSISIMOVEIS.COM.BR;;
54168218;0001;89;1;;02;20240304;00;;;2024-03-04;4120400;3702900,4211101,4211102,4213800,4221902,4221903,4221904,4221905,4222701,4291000,4292801,4299501,4313400,4319300,4321500,4322302,4330403,4330404,4330405,4330499;AVENIDA;TANCREDO NEVES;001632;      EDIF SALVADOR TRADE       CENTER TORRE SUL          SALA 505 506 605          SALA 609 610 611          SALA 1607 1608 1609;CAMINHO DAS ARVORES;41820915;BA;3849;71;81977413;;;;;OTEMPOCERTOCONTABILIDADE@GMAIL.COM;;
54169903;0001;20;1;PRAIA DO FORTE CONSTRUCOES;02;20240304;00;;;2024-03-04;4120400;3702900,4211101,4213800,4222701,4299501,4313400,4321500,4322302,4330404,4391600,4399101,4399103,4923002,7711000,7732201,8121400,8130300;RUA;TERERE;783;;ACU DA TORRE;48280000;BA;3721;71;96123474;75;91385358;;;CS.CONTABILIDADE@HOTMAIL.COM;;
54215639;0001;13;1;D.A. GOMES CONSTRUCOES;02;20240306;00;;;2024-03-06;4120400;4311801,4313400,4322301,4330404;RUA;DOUTOR JOSE PEROBA;000297;EDIF  ATLANTA EMPRESARIAL SALA  1305;STIEP;41770235;BA;3849;77;98323300;;;;;EMPRESASSSA@GMAIL.COM;;
54284772;0001;21;1;;02;20240312;00;;;2024-03-12;4120400;;RUA;INTENDENTE ABDON;22-A;;QUEIMADINHA;44050024;BA;3515;75;81472558;;;;;JOAOGABRIELCOUTINHOGARCIA@GMAIL.COM;;
54340540;0001;43;1;CONSTRUTORA BEIJA FLOR;02;20240315;00;;;2024-03-15;4120400;3811400,4213800,4222701,4292801,4299501,4299599,4313400,4319300,4321500,4322301,4330401,4330403,4330404,4330499,4391600,4399103,4930202,7711000,7732201;2A TRAVESSA;SILVIO SANTOS;220;SALA;AMARALINA;47600000;BA;3377;77;99405316;;;;;MIGUELPAULOPEREIRA34@GMAIL.COM;;
54359586;0001;04;1;LACERDA ENGENHARIA;02;20240318;00;;105;2024-03-18;4120400;4299501,4299599,4311801,4311802,4313400,4319300,4321500,4322301,4322302,4322303,4329104,4329199,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399199,7112000,7490199,7711000,7719599,7732201,8121400,8130300,3321000,3702900,4211101,4211102,4212000,4221901,4222701,4292801;RUA;ALCEU AMOROSO LIMA;000786;       EDIF TANCREDO NEVES      TRADE CENTER;CAMINHO DAS ÁRVORES;41820770;BA;3849;71;84263267;0000;00000000;;;IDSBCONTADOR@GMAIL.COM;;
54377492;0001;68;1;;02;20240319;00;;105;2024-03-19;4110700;7112000,4120400,6810201,4399199;PRACA;RUI BARBOSA;4;;CENTRO;44330000;BA;3885;71;87228070;;;;;MARCIOMOURAENG@GMAIL.COM;;
54398369;0001;23;1;CONSTRUTORA J. VIEIRA;02;20240320;00;;;2024-03-20;4120400;4321500,4322301,4330404;RUA;D URBIS;12;TERREOESCRITORIO;NOSSA SRA DA CONCEICAO;48500000;BA;3513;75;99683320;;;75;99683320;JVIEIRAF.JV@GMAIL.COM;;
54443313;0001;43;1;STATUS CONSTRUTORA;02;20240322;00;;;2024-03-22;4120400;3811400,3812200,4211101,4213800,4222701,4292801,4299501,4299599,4313400,4321500,4329104,4330402,4330499,4399101,4399105,4921301,4923002,4924800,4929901,5229002,6810201,7119703,7711000,7719599,7731400,7732201,7739003,7739099,7810800,8121400,8122200,8129000,8130300,8211300,8550302;AVENIDA;RODOLFO LINS;00915;SALA  02;MORRO;48300000;BA;3471;71;92201019;;;;;MARIOGALDINOFILLHO@GMAIL.COM;;
54471167;0001;60;1;MOURA INCORPORACOES;02;20240325;00;;;2024-03-25;4110700;;AVENIDA;BARAO DO RIO BRANCO;1823;ANDAR 1;SAO FRANCISCO;46430000;BA;3533;77;99589170;;;;;REALDATACONTABILIDADE@HOTMAIL.COM;;
54602440;0001;48;1;CONSTRUSANTOS;02;20240404;00;;;2024-04-04;4120400;4930202;AVENIDA;JOAO PAULO I;1464;      SALA;BARAUNAS - SEDE;46115656;BA;3391;77;98473177;;;;;VINICIUSERDES13@GMAIL.COM;;
43660095;0002;63;2;CONDOMINIO ONE MORRO DO GAVAZZA;02;20240111;00;;;2024-01-11;4110700;;RUA;PROFESSOR LEMOS BRITO;S/N;;BARRA;40140090;BA;3849;71;31727373;;;;;AMERICA70EPSA@GMAIL.COM;;
54703297;0001;80;1;ALPHA CONSTRUTORA REIS;02;20240412;00;;;2024-04-12;4120400;4321500,4330404,4530703,4744005,4781400;RUA;CHIQUINHA GONZAGA;19;TERREO;PARQUE DA RENOVACAO;45822616;BA;3117;73;98473159;;;;;NATYZARA@YAHOO.COM.BR;;
54778914;0001;07;1;INFINITY CONSTRUCAO E REVITALIZACAO;02;20240417;00;;105;2024-04-17;4120400;4330404,4321500,4322301,4399103;ESTRADA;DE CAMPINAS;000356;EDIF  CAROLINE            SALA  002;SAO CAETANO;40391161;BA;3849;71;99189943;0000;00000000;;;MANOELSOUZA916@HOTMAIL.COM;;
54805942;0001;76;1;D O BARBOSA CONSTRUTORA;02;20240419;00;;;2024-04-19;4120400;4321500,4399103;RUA;MANOEL DE SENA REBOUCAS;682;CASA  TERREO;SUZANA;44380000;BA;3495;75;82903484;;;;;DANILTON.OLIVEIRA@HOTMAIL.COM;;
54846293;0001;51;1;CONSTRUTORA GAGIS;02;20240423;00;;105;2024-04-23;4120400;4211101,4212000,4213800,4222701,4292801,4299501,4299599,4311801,4311802,4313400,4319300,4322301,4329199,4330499,4391600,4399101,4399103,7732201;RUA;MARECHAL HERMES;179;;CENTRO;47800169;BA;3363;77;99197158;0000;00000000;;;GAGISLAB@GMAIL.COM;;
54847263;0001;60;1;;02;20240423;00;;;2024-04-23;4120400;4321500,4322301,4330404,4330499,4399103;RODOVIA;BR 135;S/N;      POV. BARAUNA        KM    188                       RUA A                     PROJ. BARREIRAS SUL;AREA RURAL DE BARREIRAS;47819899;BA;3363;77;99539406;;;;;BJOSEILTON28@GMAIL.COM;;
54849656;0001;02;1;MA LOCACOES E EMPREENDIMENTOS;02;20240423;00;;;2024-04-23;4120400;2330301,3701100,3702900,3811400,4211101,4211102,4213800,4221901,4221902,4221903,4221904,4222701,4222702,4223500,4291000,4292801,4299501,4299599,4311801,4311802,4313400,4319300,4321500,4322301,4322303,4329104,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399103,4399105,4399199,4923002,4929901,4930201,4930202,7020400,7112000,7119701,7490104,7711000,7719599,7731400,7732201,7739099,7810800,8121400,8122200,8129000,8130300,8211300,8230001,9603301;TRAVESSA;SAO SEBASTIAO;5;SALA  02;CENTRO;47500000;BA;3775;77;99317970;;;;;EXATACONTABILIDADE04@HOTMAIL.COM;;
54851453;0001;50;1;AJCN CONSTRUCOES E EMPREENDIMENTOS;02;20240423;00;;;2024-04-23;4120400;4211101,4213800,4221901,4221902,4222701,4291000,4292801,4292802,4299501,4299599,4311801,4311802,4313400,4321500,4322301,4329104,4330401,4330404,4330499,4391600,4399101,4399103,4399105,4399199,7112000;RUA;PEDRO BARBOSA;66;;CENTRO;45320000;BA;3859;71;94043015;;;;;WILLIAMSANTOS.IX@GMAIL.COM;;
54874761;0001;00;1;;02;20240424;00;;;2024-04-24;4120400;3329501,4213800,4299599,4330403,7112000;RUA;FREDERICO SIMOES;000125;EDIF  LIZ EMPRESARIAL     SALA  1102;CAMINHO DAS ARVORES;41820774;BA;3849;71;34319861;;;;;ANDRE@ONIXCONTABIL.COM.BR;;
54875635;0001;61;1;KAI ITACIMIRIM;02;20240424;00;;;2024-04-24;4110700;6810201;ALAMEDA;SALVADOR;001057;      EDIF SALVADOR             SHOPPING BUSINESS         TORRE EUROPA SALA         1602;CAMINHO DAS ARVORES;41820790;BA;3849;71;91299161;;;;;LUCAS_VIANA@HOTMAIL.COM;;
54886560;0001;14;1;MULTISHOP EMPREENDIMENTO & CONSTRUTORA;02;20240425;00;;;2024-04-25;4120400;4110700,4212000,4299599,4311801,4319300,4321500,4322301,4322302,4329104,4329199,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399103,7112000,7119703;PRACA;SAO JOSE;67;      TERREO;CENTRO;45452000;BA;3009;73;81136533;;;;;CASAFORTE.CONSTRUCAO@OUTLOOK.COM;;
54909137;0001;92;1;AMARAL RAMOS CONSTRUCOES;02;20240426;00;;;2024-04-26;4120400;4321500,4322301,4329199;RUA;DAS BOMBACA;S/N;;TRES COQUEIROS;45520000;BA;3715;73;81386753;;;;;EVAILTONRAMOS38@GMAIL.COM;;
54928797;0001;10;1;LRO PROJETAR;02;20240429;00;;;2024-04-29;4120400;4321500,4322301,4330499,4399103,7732201;RUA;GILVAN FERNANDES;188;      EMP NORTE CENTER    LOJA  10;RECREIO IPITANGA;42700530;BA;3685;71;32880196;;;;;ARAUJO.JARAUJOS@GMAIL.COM;;
54933116;0001;02;1;MADU ENGENHARIA;02;20240429;00;;;2024-04-29;4120400;4110700,4299599;RUA;CORONEL ALMERINDO REHEM;000126;      EDIF EMPRESARIAL          COSTA ANDRADE SALA        308 3 ANDAR;CAMINHO DAS ARVORES;41820768;BA;3849;71;96951575;;;;;YGORNOBLAT2@GMAIL.COM;;
54947336;0001;95;1;G2JR CONSTUTORA;02;20240430;00;;;2024-04-30;4120400;4330499;AVENIDA;DORIVAL CAYMMI;945;LOJA  01;ITAPUA;41635150;BA;3849;71;92217671;;;;;DSASSESSORIACONTABIL2018@GMAIL.COM;;
54990372;0001;31;1;CONSTRUTORA MENDES;02;20240503;00;;;2024-05-03;4120400;4399199;AVENIDA;CAETITE;3740;;IBIRAPUERA;45075215;BA;3965;77;34256608;;;;;FISCAL@ADAPCONTABILIDADE.COM.BR;;
55021608;0001;94;1;L.R. CONSTRUTORA;02;20240506;00;;;2024-05-06;4120400;4211101,4211102,4212000,4213800,4321500,4322301,4322302,4330403,4330404;RUA;PORTAL DAS SERRAS;185;;PORTAL SUL;45991168;BA;3993;73;99506161;;;;;L.ROCHA.CONSTRUTORATX@GMAIL.COM;;
55062538;0001;12;1;ARCA CONSTRUCOES E INSTALACOES;02;20240509;00;;;2024-05-09;4120400;3321000,4211101,4213800,4222701,4292801,4299501,4299599,4311802,4313400,4319300,4321500,4322301,4322303,4329199,4330401,4399101,7731400,7732201,7732202;AVENIDA;LUIS EDUARDO MAGALHAES;2646;APT   401;CANDEIAS;45028440;BA;3965;11;85949535;;;;;SETORFISCAL@ACOPLANCONTABILIDADE.COM.BR;;
